User Name,body,created_at,id,sentiment,symbol,username
Crab Claw,$RACE Time to get Out the Suicide Doors,2017-08-03T15:42:48Z,90856486,Bearish,RACE,KingTEA
C,$MCD Every dip is a buying opportunity.,2017-08-03T15:43:17Z,90856609,Bullish,MCD,Loewen
Cameron,$EW very nice push looks poised,2017-08-03T15:47:17Z,90857504,Bullish,EW,Maddecent
Dean Laster,$APC drillers up yet this cheap stock is red?!,2017-08-03T15:48:54Z,90857847,Bullish,APC,mavendean
kpak82,BTO $FCX aug11 15c .13,2017-08-03T15:51:44Z,90858472,Bullish,FCX,kpak82
J Todd Nichols,$JNJ Bounced off the 50% FIB level on 7/27. Touched 23.6% 8/1. Bounced off the 38.2% yest. A close above 133.58 will confirm bullish trend.,2017-08-03T16:01:36Z,90860667,Bullish,JNJ,upcnichol
Vishwadakshinah,$ESRX dont think twice... Just comparatively.. undervalue... Healthcare bill behind now... Buy some long call... And be patient.,2017-08-03T16:04:12Z,90861211,Bullish,ESRX,I_Pity_the_Fools
J Todd Nichols,$JNJ Touched the 20 EMA today and is currently above the 10 SMA. Could get a bullish MACD crossover Monday or Tuesday on the Daily Chart.,2017-08-03T16:04:55Z,90861341,Bullish,JNJ,upcnichol
Vishwadakshinah,$ESRX $AAPL. Testing previous high... Then above $70 &amp; $160 Respectively...Long Calls and Patient Required.,2017-08-03T16:05:29Z,90861449,Bullish,ESRX,I_Pity_the_Fools
Tradespoon,"Based on stats,92% chance,$OXY will close above $60.44 support by end of session. Bullish. http://tradespoon.com/s.php?t=$OXY",2017-08-03T16:05:35Z,90861470,Bullish,OXY,tradespoon
J Todd Nichols,$JNJ Very close to a MACD crossover on the hourly chart. Could happen between 12:30 and 1p if it stays above $132.41.,2017-08-03T16:06:31Z,90861655,Bullish,JNJ,upcnichol
Jason,$EA I&#39;m a buyer of this breakout here.  Nice r/r,2017-08-03T16:10:37Z,90862456,Bullish,EA,jasond12
Chris Bower,$CL CEO wants $100/share and $ul knows that. $KHC still in the mix.,2017-08-03T16:11:02Z,90862525,Bullish,CL,momo1957
Chuck,$ILMN Not giving much up.  See you in the mid 200s.,2017-08-03T16:12:22Z,90862801,Bullish,ILMN,GreenCandles
chris ruhland,$C MY PREDICTION:  See you at 95 in 1 Year,2017-08-03T16:17:17Z,90863859,Bullish,C,soupman
Edmond,$luv bought more this morning. reversal trend confirmed,2017-08-03T16:19:53Z,90864456,Bullish,LUV,edmonddante
Edmond,$ebay not posting as much but im still holding,2017-08-03T16:20:09Z,90864522,Bullish,EBAY,edmonddante
Alexis,$EA for every video game u buy your kids...buy 100 shares of EA to hedge your bet,2017-08-03T16:21:11Z,90864722,Bullish,EA,HighLimit
happy popeye,$LUV $AAL $DAL ready for take off,2017-08-03T16:21:55Z,90864878,Bullish,AAL,happypopeye
Andrew,$PRU this is WAAAY OVERSOLD THIS AM! Buy buy buying opportunity on this Solid stock!,2017-08-03T16:25:33Z,90865627,Bullish,PRU,Shelman20
rkx1nf1n1t1,"$CELG At least for now, CELG is diverging from IBB!  Love it!!!",2017-08-03T16:25:57Z,90865699,Bullish,CELG,rkx1nf1n1t1
Tom Harrison,"Staying long $XLF, but tdy price action Ugh-thought good insurance eps last night may help push up tdy, guess up to $BRK.B to get it going",2017-08-03T16:26:34Z,90865824,Bullish,BRK.B,PittsburghTrader
baytrader,$AMD joker Hari and $GS  has been saying 10.50 for years,2017-08-03T16:28:20Z,90866198,Bullish,GS,baytarder
vasili 777,"$BREW $TAP $BUD Good conference call, ramp up w AB 2nd half of 2017 should be explosive  conservative guidance + pabst end + brewery sale",2017-08-03T16:29:05Z,90866383,Bullish,BUD,vasili777
AMBER,Picked up $APO $RCL and $FIZZ a couple days ago. Rotating slightly out of my tech and biotech pos.,2017-08-03T16:34:22Z,90867529,Bullish,RCL,DFK
PEOPLES,$GS 🖕,2017-08-03T16:38:19Z,90868367,Bearish,GS,Reasoning
rkx1nf1n1t1,$CELG It&#39;s disgrace to put CELG in the same group with all other so-so bio&#39;s. It&#39;s in its own class. Let&#39;s go CELG!,2017-08-03T16:40:11Z,90868745,Bullish,CELG,rkx1nf1n1t1
ACTIONABLE_IDEAS,$SPY $SVXY $PNC $JPM ... $CELG,2017-08-03T16:40:28Z,90868803,Bullish,CELG,ACTIONABLE_IDEAS
Hmmm,$NVDA $ATVI $TTWO $EA E Sports Era has arrived,2017-08-03T16:43:41Z,90869393,Bullish,EA,Mr_Robot
rkx1nf1n1t1,"$CELG $AMGN $IBB In general, bio was weak this week. Hope and expect it will be much better next week. Let&#39;s go!",2017-08-03T16:49:52Z,90870602,Bullish,AMGN,rkx1nf1n1t1
Frank,$ATVI I always liked playing &quot;to da moooooon!!!&quot; games $TTWO $EA,2017-08-03T16:51:13Z,90870869,Bullish,EA,Itsalwayssunny
Chucky Norry,$EA,2017-08-03T16:53:58Z,90871471,Bullish,EA,cubic1
Andrew Zero,$WMT $HEI perfectly gaining while tech has healthy correction. This just shows we aren&#39;t in a bubble! Very few cult stocks $NFLX $NVDA $CRM,2017-08-03T16:54:40Z,90871621,Bullish,CRM,ItWillFluctuate
LA Juice,"$KR $SNAP $AMD - The market is in a state of correction, sell now and buy later to stop the bleeding. Who&#39;s still holding?",2017-08-03T16:56:57Z,90872008,Bearish,KR,LAjuice
J Todd Nichols,$NGG Has been trying to reverse since the bottom on July 11. It is now pushing toward key resistance of $63.93. It it breaks that could go.,2017-08-03T16:57:31Z,90872107,Bullish,NGG,upcnichol
CaptainSolo,$GILD some profit taking before a mover higher. Just approved Vosevi will add $210M in HCV revenues per quarter matching all Viekira $ABBV,2017-08-03T16:58:21Z,90872265,Bullish,ABBV,CaptainSolo
J Todd Nichols,$NGG Top Bollinger almost above key resistance of $63.93. Closing above $63.93 will confirm higher highs and higher lows. Next RES $66.02.,2017-08-03T16:59:38Z,90872513,Bullish,NGG,upcnichol
Tom Harrison,"$C looks like a buy on every pullback-LT plan to get ROE back up, grow BV &amp; shareholder return",2017-08-03T17:03:02Z,90873195,Bullish,C,PittsburghTrader
ExperiencedTrader,$ROST $tjc credit suisse writes a garbage 4 reasons we think discount retailers are in trouble w antecdotal info and both stocks tank🤣😂,2017-08-03T17:05:14Z,90873583,Bullish,ROST,experiencedtrader
Loadsamoney,$NTES onmyoji is the 5th highest grossing app in Korea (released 3 days ago),2017-08-03T17:13:14Z,90875145,Bullish,NTES,FourTwentyZero
BlessedFinance,$KR added already. Thanks for the opportunity! Hold till 30.,2017-08-03T17:14:10Z,90875349,Bullish,KR,BlessedFinance
NoneYoBusiness,$ATVI your welcome $EA,2017-08-03T17:14:46Z,90875469,Bullish,EA,Gamejunky
DAVE Bird,$NKE Nike finally above 60$,2017-08-03T17:15:37Z,90875646,Bullish,NKE,Badger_Money
GARRY LAM,$LRCX is a buy from here.,2017-08-03T17:16:42Z,90875853,Bullish,LRCX,BullYa
Torrie,$TEVA Don&#39;t say nutn juss pass on by......$6B......wtf......impairment charge😳..... $AGN  got da gold mine $TEVA.......da shaft😳,2017-08-03T17:17:57Z,90876109,Bearish,AGN,Knightridah
Roger Pope,$CELG 160 here we come,2017-08-03T17:21:40Z,90876936,Bullish,CELG,rpope96
Tom Harrison,"Watching $ANET AH tdy, had sold too soon, but Stk has been a rocket this yr-still think they LT winner 4 cloud-maybe $CSCO attacks get pllbk",2017-08-03T17:21:46Z,90876957,Bullish,CSCO,PittsburghTrader
Tom Harrison,$XLF trying to claw its way back tdy-let&#39;s go....green day going into a strong $BRK.B report tonight? Rally on,2017-08-03T17:23:25Z,90877290,Bullish,BRK.B,PittsburghTrader
Jared L,$CAT creative accounting,2017-08-03T17:23:51Z,90877356,Bearish,CAT,Jared1985
Wolfe,$LMT Missile. @1simpletrader,2017-08-03T17:25:32Z,90877691,Bullish,LMT,EveryTimeICash
Elliott,"$MT Download investor relations app to get information quickly: ArcelorMittal IR app by Arcelormittal S.A.
https://appsto.re/ca/yzr66.i",2017-08-03T17:31:23Z,90878837,Bullish,MT,Jewishinvestor
Brandon P.,$HLT If Bridgewater &amp; Associates did take a 7%stake in $HLT and Goldman Sachs raised to $74 and BUY I&#39;m in $WYNN $WYN $MAR $HST,2017-08-03T17:31:35Z,90878897,Bullish,HLT,divohaute
MuMu,$IMO Created a substantial large position today - average 28.91,2017-08-03T17:31:38Z,90878918,Bullish,IMO,MuMuJustified
Andrew Kreimer,Scientific Trading Portfolio Performance since 2017-05-05 (Longs) $FOLD $VRTX $WB $MCHI $DE $AEG $WPG,2017-08-03T17:32:37Z,90879142,Bullish,DE,algonell
01SeAy,"$PTX Were not the only ones having a rough time. See $TEVA,  $GSK, and $ENDP",2017-08-03T17:33:48Z,90879348,Bullish,GSK,01SeAy
Jeff Large,$HD thought we had something at 152,2017-08-03T17:35:41Z,90879736,Bullish,HD,longandcentered
Sabbie Crudup,"$xop $USO $CVX $XLE SAUDI MINISTER SAID TO HAVE MET COMMODITY HEDGE FUNDS, SOUGHT VIEWS ON OIL MARKET, PRICE OUTLOOK  LOL",2017-08-03T17:37:37Z,90880140,Bearish,CVX,sabbie
Unusual Option Activity,$CELG Random lines on daily target 140. One of my favs here. #BTFD all day &#39;er day,2017-08-03T17:38:10Z,90880253,Bullish,CELG,UOA
King B,$CSX fixing its problems . Good CEO,2017-08-03T17:40:50Z,90880794,Bullish,CSX,KingofStocks
Mike Steele,$APC upgrades galore last week!! This may be the Best Buy in the market. This baby will be much higher come years end. Very little downside,2017-08-03T17:43:06Z,90881276,Bullish,APC,msteele
BCG (Cyprus) Ltd.,$CSX the STB will go haywire on CSX after yestersays derailment. May even halt operations after last weeks warning. Nail in the coffin!,2017-08-03T17:43:53Z,90881450,Bearish,CSX,BCG_ltd
CL IB,$KR gift that will keep on giving!,2017-08-03T17:46:00Z,90881898,Bullish,KR,valuehunter88
Mike Steele,$BX did the same thing after last earnings &amp; div payout. Then went up $6 p/share over the next 60 days! Easy buy up to $37! $44 end of year,2017-08-03T17:46:17Z,90881957,Bullish,BX,msteele
Mike Steele,$LYG 1 year out this is a $5 stock. Fundamentals are great now! Could easily be $40 in 5 years (just like US banks a few years back),2017-08-03T17:48:35Z,90882446,Bullish,LYG,msteele
STOCKS,$NKE  i see 70,2017-08-03T17:50:47Z,90882832,Bullish,NKE,stocksone
Randolph Duke,$MRK I hear MRK is buying DCTH,2017-08-03T17:55:10Z,90883670,Bullish,MRK,OnParade
technitrader,$BIIB inverse h &amp; s intraday!,2017-08-03T17:57:19Z,90884076,Bullish,BIIB,technitrader
Roger Pope,$CELG beautiful,2017-08-03T18:02:11Z,90885053,Bullish,CELG,rpope96
BRIAN O'HARA,$BABA $BIDU $AAOI $FB -----------------   VERY GOOD,2017-08-03T18:10:28Z,90886736,Bullish,BIDU,yusan
Jack,$NTES Rarely see this actually climb higher intraday...been such terrible action lately,2017-08-03T18:12:57Z,90887159,Bullish,NTES,taoofsteve
William S,$UAL is the way to play airlines.  Most upside potential vs $AAL $LUV $SAVE,2017-08-03T18:13:54Z,90887344,Bullish,AAL,NextLevelTradingdotcom
Sid,"$DVAX on a side note, $agn $viab $nwl $aaoi will likely crush earnings. I wish I had more capital. too busy with this beast.",2017-08-03T18:14:02Z,90887373,Bullish,AGN,ssrk360
Tim,$AGN Huge inverse head and shoulders.  Will it ever break out?,2017-08-03T18:14:06Z,90887388,Bullish,AGN,Vegan4Christ
Vania,$s is another $strp deal with $tmus wow telecom revolution,2017-08-03T18:19:06Z,90888265,Bullish,S,VaniaK
Tom Bridgeville,"$AGN The &#39;&#39;problem&#39;&#39; as I see it is: a relatively low float. Howevah, one day it&#39;ll pop. So, just be content w/ divs!",2017-08-03T18:23:54Z,90889168,Bullish,AGN,tombridgeville
Ima Faque,"$SPY, $NKE, $HD, $DIA, $MDY, $FB, $AMZN, $IBM, $ORCL. Read about the Howard Marks Market Warning. Interesting!!  https://goo.gl/aWLiWf",2017-08-03T18:23:59Z,90889184,Bearish,HD,cme4pif
Daniel Kramarev,Share an idea on $HD On the weekly charts this looks like a juicy buy on its way up no doubt here. still a cheap stock to buy long here,2017-08-03T18:24:06Z,90889210,Bullish,HD,Elite_Dan
David D,$KR \ Still more to come here,2017-08-03T18:25:01Z,90889387,Bullish,KR,ProsperousDave
FreedomUSA,"$ILMN Illumina Beats In Q2, But Investment Thesis Remains Unclear",2017-08-03T18:26:47Z,90889747,Bearish,ILMN,FreedomUsa
Neville Dawood,$CSX need a $5 bounce here 🤞🏽🙏🏻🤕,2017-08-03T18:29:02Z,90890188,Bullish,CSX,NevD
Mykey,$KR shop at 3 Kroger&#39;s near me all packed...bought today...go Kroger&#39;s go,2017-08-03T18:32:27Z,90890868,Bullish,KR,calledit1
George Tudor,$C Picking up some citi on the divi pullback.,2017-08-03T18:32:44Z,90890917,Bullish,C,GeorgeJTudor
Steve Prezioso,@anthony14 If $EA can be over 100 so can $ATVI it will happen.,2017-08-03T18:33:00Z,90890965,Bullish,EA,sprez87
AeroAnalysis,"$BA Boeing 747: Russia, Iran Or Presidential Aircraft? https://seekingalpha.com/article/4094383-boeing-747-russia-iran-presidential-aircraft",2017-08-03T18:33:08Z,90890989,Bullish,BA,AeroAnalysis
J,$incy sheep stopped on the inside. Sharks add on the outside,2017-08-03T18:36:58Z,90891732,Bullish,INCY,Doozio
Jack,$XLF $BAC $JPM $C Charts been looking so primed for a big pop this week...disappointing action daily. Hope it&#39;s not a head fake. Patience?,2017-08-03T18:38:02Z,90891935,Bullish,C,taoofsteve
rickbrooo,$HAL adding some at this price 41.90,2017-08-03T18:38:14Z,90891973,Bullish,HAL,rickbrooo
Catastrophik,"$AGN Boosted forecast, what&#39;s there not to like? https://www.streetinsider.com/Earnings/Allergan+%28AGN%29+Tops+Q2+EPS+by+8c%3B+Boosts+Forecast/13163684.html",2017-08-03T18:38:16Z,90891976,Bullish,AGN,Catastrophik
â€¢ZÎ©ZÎ©â€¢,$CMG Perfect synergy for $MCD who needs to attract millennials and diversify their portfolio. Get it done Ronald!,2017-08-03T18:41:14Z,90892562,Bullish,MCD,AgentZero
Jink,$LMT inch up.  Wahoo.,2017-08-03T18:42:11Z,90892775,Bullish,LMT,jinktx
Thankfulness,"@terrywong it&#39;s a scam. Long term unprofitable companies like $MCD, $DE, $CAT and $BA are causing this",2017-08-03T18:43:59Z,90893129,Bearish,BA,Thankfulness
Smile,$DAL $AAL $UAL $MU $FRED Time to Squeeze Short Seller. These stock will RALLY from here :) Very Bullish,2017-08-03T18:45:25Z,90893407,Bullish,AAL,StockWinnerSnA
ContrarianResearch Capital,"$YTRA $BA India will take deliveries of 2,000+ planes worth $290 bill in 20 years. Early stages in travel industry.

http://www.financialexpress.com/india-news/india-will-need-2100-planes-in-next-20-years-boeing/788120/lite/",2017-08-03T18:45:40Z,90893451,Bullish,BA,ContrarianResearch
Smile,$DAL Tomorrow GAP UP to $52.,2017-08-03T18:45:47Z,90893476,Bullish,DAL,StockWinnerSnA
Greg Feirman,This is the most exposure to stocks I&#39;ve had in years at 23.7% in client acounts $AZO $KR $DKS $FL $UAA $TEVA (in order of position size),2017-08-03T18:46:17Z,90893572,Bullish,KR,TopGunFP
Faraz T.,$AMAT target 50. Shouldn&#39;t be this low! :(,2017-08-03T18:47:12Z,90893734,Bullish,AMAT,faraz91
Raul,"CRISPR Breakthrough: $EDIT $CRSP $JUNO $NTLA $VRTX $REGN $CELG $SGMO $ABEO $ARKG
 http://ibankcoin.com/flyblog/2017/08/03/crispr-breakthrough-scientists-repair-mutation-human-embryos/#comment-532370",2017-08-03T18:47:52Z,90893840,Bullish,CELG,IndexModel
Tom Harrison,$BABA nice bullish reversal tdy- staying Long $AABA ahead of $BABA eps later this mth,2017-08-03T18:49:25Z,90894118,Bullish,AABA,PittsburghTrader
Alexis,$GD I&#39;m holding long and strong on defense.    GD 1 of my favorite..Fat boy kim indirectly will keep this industry bullish for years to come,2017-08-03T18:50:28Z,90894284,Bullish,GD,HighLimit
EndWorld,$TSLA If you haven&#39;t heard 16 states sued the EPA. So Ozone regulation still coming. $F $GM $FCAU. Try to survive https://www.washingtonpost.com/news/energy-environment/wp/2017/08/03/reversing-course-trump-administration-will-not-delay-an-obama-ozone-rule/,2017-08-03T18:52:36Z,90894605,Bullish,FCAU,EndWorld
Bill Gunderson,Excellent breakout on $RCL  #162 overall. i would rather on a portfolio of dividend payers like this than bonds. I remain long,2017-08-03T18:53:43Z,90894807,Bullish,RCL,billgunderson
marley401,$AGN In some Sep 15 $270 calls,2017-08-03T19:00:55Z,90896056,Bullish,AGN,marley401
Ben,$AMAT PUSH INTO GREEN YOU STUBBORN MULE,2017-08-03T19:02:44Z,90896417,Bullish,AMAT,xemas
Talking Head,$BTI Smoking me one right now... Yummy.,2017-08-03T19:05:35Z,90896907,Bullish,BTI,RoasterPick
mcv.-,"@chris57 @midpath @DATA_ Even in Boston the walls have ears! (New CEO, $GE veteran knowing the insides-out = New path!)",2017-08-03T19:06:41Z,90897114,Bullish,GE,DDelta
Talking Head,$SAVE Start that price war and take down the whole airline industry!  $DAL $UAL,2017-08-03T19:16:31Z,90898951,Bearish,DAL,RoasterPick
Joe Mama,$PYPL Little rest -after cranking the past few weeks. Won&#39;t stay under $60 forever.  Holding 💰,2017-08-03T19:16:57Z,90899019,Bullish,PYPL,Joe_Mama
Talking Head,"$BTI Smoking me another!  yes yes yes, if I could smoke all day I would ... e-cigs suck.",2017-08-03T19:18:18Z,90899308,Bullish,BTI,RoasterPick
Peter lafloor,$HD my favorite stock now,2017-08-03T19:21:12Z,90899776,Bullish,HD,BorednConfuzed
Lucas Gabrigna,FDA positive for Mavyret $ABBV,2017-08-03T19:25:13Z,90900534,Bullish,ABBV,lgabrigna
DvK,$ABBV Good news..,2017-08-03T19:26:10Z,90900704,Bullish,ABBV,dvk1970
Khaled Royalty,$COST everytime it goes up. huge wall of shorters . how much do we have to push to squeeze them out for good. jeez,2017-08-03T19:26:15Z,90900719,Bullish,COST,kiskorass
marc holzby,$LRCX Dont sell this mother. Earnings and guidance were trmendous. The big boys are just manipulating. Thats what they do.  whos your daddy,2017-08-03T19:27:18Z,90900928,Bullish,LRCX,Giants2016
mcv.-,Hmmm... Wonder what would happen tomorrow with $GE stock is AM &amp; PM jump?!? (Did happen with this stock B4!),2017-08-03T19:29:00Z,90901240,Bullish,GE,DDelta
J Todd Nichols,$JNJ If we can close above $153.58 it will confirm a bullish reversal. $133.41 is the 23.6% FIB. $153.58 is the high from 7/31.,2017-08-03T19:29:15Z,90901275,Bullish,JNJ,upcnichol
Bob,"$TEVA 10% of float traded today, impressive, wonder if it&#39;ll have a $KR like recovery after that WFM announcement...slow, steady...",2017-08-03T19:30:10Z,90901453,Bullish,KR,quaintsow1
CaptainSolo,$GILD Stock down $1. Just some profit taking IMO. Just approved Vosevi will add $210M in HCV revenues per quarter matching all Viekira $ABBV,2017-08-03T19:30:33Z,90901518,Bullish,ABBV,CaptainSolo
Vitaliy M.,"$ATVI Activision Blizzard reports earnings today. Stay at home, gaming economy trend keeps growing. $ATVI, $EA, $TTWO dominate this market",2017-08-03T19:31:40Z,90901747,Bullish,EA,VitaliyM
Talking Head,$BRK.B $BRK.A  Hows my favorite inside trader doing... Buffett is such a phony fraud.,2017-08-03T19:32:09Z,90901847,Bearish,BRK.A,RoasterPick
Mike Descio,$RACE,2017-08-03T19:32:10Z,90901852,Bearish,RACE,versace_
mcv.-,"When $GE will get it&#39;s AAA rating back, many will be sorry for doubting (JPMorgan Stanley, try pushing harder your $22 price!)",2017-08-03T19:33:53Z,90902224,Bullish,GE,DDelta
Unusual Option Activity,$CB Breakout. Wycoff might call last week Spring.,2017-08-03T19:37:34Z,90902990,Bullish,CB,UOA
ENRON MUSK,"$COST big market sell off and this is holding up, should see money come back to brick n mortar. GIDDY UP BABY",2017-08-03T19:38:08Z,90903121,Bullish,COST,baystreetbeat
Unusual Option Activity,"$DAL BTFD on 100 day MA. I bought early. Good idea, bad timing. #notperfect",2017-08-03T19:39:34Z,90903446,Bullish,DAL,UOA
DAP,$HPQ --------Keep it rolling $HPQ,2017-08-03T19:39:44Z,90903490,Bullish,HPQ,davoid49
TradeByProfile,$GSK is holding support near LVN and trying to break resistance at 200 MA.  Swing trade long.,2017-08-03T19:40:03Z,90903561,Bullish,GSK,TradeByProfile
Barry,$BAC it&#39;s buy time,2017-08-03T19:40:13Z,90903594,Bullish,BAC,bhop8888
Samwaeel Sausage,"$BA &#39;My name is Ozymandias, king of kings:
Look on my works, ye Mighty, and despair!&#39; - Percy Shelley",2017-08-03T19:40:27Z,90903650,Bullish,BA,SamwaeelSausage
Optionsideas.com,"$COST boring algo cruise control, you know big boys picking this up",2017-08-03T19:42:59Z,90904265,Bullish,COST,Optionsideas
Ralph Mack,$S this is priced too high here..,2017-08-03T19:43:16Z,90904339,Bearish,S,Ralphmack1
Optionsideas.com,$COST lets close 161.24,2017-08-03T19:44:21Z,90904578,Bullish,COST,Optionsideas
Aid,$BAC where are the bulls now? No where to be found. #baystreetballer,2017-08-03T19:46:17Z,90905063,Bullish,BAC,riskycanadiantrader
Guy,$GE Could be finally breaking free out from recent $25.50 rut.,2017-08-03T19:47:38Z,90905364,Bullish,GE,GuyB
Mark Schmitt,Investment/shares held goals $AMD 100 $RACE 100 $NVDA 100 $APPL 100 and $TSLA 200.,2017-08-03T19:48:21Z,90905529,Bullish,RACE,mschmitt7338
Don't Feel Just TRADE,$RTN it&#39;s nice to be vested in products the entire world needs.,2017-08-03T19:48:50Z,90905654,Bullish,RTN,PanchoVilla
Agnasola Sani,$BIDU its time to short guys,2017-08-03T19:49:00Z,90905697,Bearish,BIDU,bryfuture
Gecko172,$IBM That 6-month chart is encouraging!,2017-08-03T19:50:22Z,90905990,Bearish,IBM,Gecko172
Bud Fox,#Short List is doing well today: $IRBT $VRX $TEVA $RACE,2017-08-03T19:51:10Z,90906147,Bearish,RACE,BudFoxAtl
Forest Amsden,"$COST pretty strange that there are no news articles on great sales results. More manipulation, probably to kill people on theta burn.",2017-08-03T19:51:15Z,90906158,Bullish,COST,forestamsden
Bob Y.,$COST such a discount.,2017-08-03T19:51:34Z,90906222,Bullish,COST,SouthOrangeJuice
Scottie Pip-n,$NFLX $ba,2017-08-03T19:52:15Z,90906391,Bearish,BA,ScottiePipn
Kevin,$CAT 113.45 250s,2017-08-03T19:53:18Z,90906635,Bullish,CAT,Satchel
rkx1nf1n1t1,$CELG It&#39;s fighting for the highest close since last earnings call &amp; drop. Go CELG!,2017-08-03T19:53:56Z,90906763,Bullish,CELG,rkx1nf1n1t1
Kevin,$MMM 207.43  48s,2017-08-03T19:54:56Z,90906989,Bullish,MMM,Satchel
Char,$ROST Buy the dip. These stores are always crowded.,2017-08-03T19:55:02Z,90907012,Bullish,ROST,Chark
ENRON MUSK,"$SNAP $TSLA $TWTR $GOOG $FB $NFLX $AMZN get out of tech now while you still can, big sell off/sector rotation back to brick n mortar $COST",2017-08-03T19:55:03Z,90907018,Bullish,COST,baystreetbeat
Mark Litwin,$DLPH Just after earnings. I&#39;ll take it!,2017-08-03T19:55:30Z,90907140,Bullish,DLPH,MarkLitwin
Maximus C,"$UAL $DAL $SAVE $AAL Oil down again today, nice tailwind for the airlines...",2017-08-03T19:55:54Z,90907239,Bullish,AAL,MaxPicks
ENRON MUSK,"@HatterPicks yup, youll see. $COST $WMT $HD $JNJ",2017-08-03T19:56:13Z,90907315,Bullish,COST,baystreetbeat
Mark,$S maybe no deal,2017-08-03T19:56:15Z,90907333,Bullish,S,Iloveradios
gimci03,$S has to close at 8.60$,2017-08-03T19:56:46Z,90907457,Bullish,S,dixon_lives_s7
Elliott,"$GS in a nutshell, manipulating stocks like MU",2017-08-03T19:58:26Z,90907873,Bearish,GS,Jewishinvestor
Smile,$DAL $AAL $UAL $AMD $FRED Time to Squeeze Short Seller. These stock will RALLY from here :) Very Bullish,2017-08-03T19:59:02Z,90908036,Bullish,AAL,StockWinnerSnA
Mark,$DAL nice day! Back to 55+,2017-08-03T19:59:52Z,90908246,Bullish,DAL,resonanceconsulting
Khaled Royalty,$COST really put up a fight and held it support. looks pretty good for tomorrow,2017-08-03T20:01:33Z,90908703,Bullish,COST,kiskorass
summer,Great day to ride along with $CSX! 🚂,2017-08-03T20:01:52Z,90908801,Bullish,CSX,summerhoy
TETIANA MEL,"$BA The announcement, first made at the 2017 Paris Air Show, is valued at approximately $1.25 billion at list prices",2017-08-03T20:02:00Z,90908831,Bullish,BA,tetianamel
Mahfoud,$F shorts opened the gates for the herd of donkeys to trap them,2017-08-03T20:03:04Z,90909140,Bearish,F,mahfoud
TraderTim,$GS When you POUND THE TABLE,2017-08-03T20:03:33Z,90909253,Bearish,GS,32Trades
skhk,$X $SPWR $NOC $LMT $RTN $KOL $URRE $NXE $CCJ Let&#39;s see the West Virginia MAGA Rally this evening!,2017-08-03T20:04:27Z,90909502,Bullish,LMT,skhk
TheDonald,$BAC There was no Weiner of the GUESS THE CLOSE today. Next game starts at 8pm eastern. @sports_ny has 6 days left. Everyone welcome to play,2017-08-03T20:05:50Z,90909928,Bullish,BAC,Trumpster
Jax,"@Noyes654 no I needed the money for other things, I do believe it will go back up though $ge",2017-08-03T20:08:38Z,90910823,Bullish,GE,jaxben26
Barry,$BAC bac is not for faint at heart it takes patience.,2017-08-03T20:13:01Z,90912172,Bullish,BAC,bhop8888
Vik A,$S https://finance.yahoo.com/video/sprint-ceo-just-tweeted-fast-211500601.html,2017-08-03T20:14:21Z,90912601,Bullish,S,va1
Dan Rivero,$ATVI if this doesnt move its a gift on those numbers. Buyyy!!! $EA all day too,2017-08-03T20:14:55Z,90912779,Bullish,EA,drivero32
johnnygogogo,"$ARWR another quarter of very restrained spending. Remember, $AMGN is footing the bill for development of their two pre-clinical drugs.",2017-08-03T20:16:17Z,90913219,Bullish,AMGN,johnnygogogo
rahul gutta,$CI buy this today AH..and SELL IT next week on tuesday...,2017-08-03T20:23:24Z,90915313,Bullish,CI,shorttermtrader
Logan McNulty,"@1SimpleTrader I&#39;m actually still holding, $LOW , I suppose good for building bunkers",2017-08-03T20:27:04Z,90916243,Bullish,LOW,FlynancialAnalyst
ENRON MUSK,$COST why is this jumping AH?,2017-08-03T20:27:31Z,90916376,Bullish,COST,baystreetbeat
Stockrow,"$ANET revenue growth rate compared to $CSCO, speaks for itself https://stockrow.com/share/b1e4f325919f5d2101e538eeb02ac68f",2017-08-03T20:28:11Z,90916548,Bullish,CSCO,stockrow
skhk,"$AAOI $WIX $AMZN $W $TSLA $NVDA $SNAP $P $FIT $GPRO $NFLX $CRM This bubble is as big as 2000. One by one, to a point it will crash BIGLY.",2017-08-03T20:30:37Z,90917211,Bearish,CRM,skhk
Jake Wujastyk,$CL_F $USO $OIL $UWT $DWT $BP $MRO $XOM $VLO $CHK $CVX Losing steam here. Shown by vortex indicator.,2017-08-03T20:33:13Z,90917844,Bearish,BP,KubaW
rkx1nf1n1t1,$CELG $AMGN $IBB https://finance.yahoo.com/video/rotation-underway-biotech-161800116.html,2017-08-03T20:35:09Z,90918299,Bullish,AMGN,rkx1nf1n1t1
Talking Head,$AMD If $GS is telling you to buy that means they&#39;re trying to get out.,2017-08-03T20:41:30Z,90919800,Bearish,GS,RoasterPick
Rawr,@gordonstoun $BIDU,2017-08-03T20:44:09Z,90920350,Bullish,BIDU,LionFund
Milton,$CDEV $EOG $SWIR crushed today lol o well still long all 3 names,2017-08-03T20:47:05Z,90921027,Bullish,EOG,DontTreadonMe
Nathan,$DAL Starting to turn the corner!,2017-08-03T20:47:20Z,90921072,Bullish,DAL,nastynate1
Vik A,$S Nice article https://www.forbes.com/sites/greatspeculations/2017/08/03/sprint-vs-t-mobile-who-gets-sidelined-in-the-race-to-5g/#78a5f88b5e42,2017-08-03T20:47:31Z,90921116,Bullish,S,va1
